,Height_rate
IL310,0.020019642713901838
IL311,0.4643027269902311
IL312,-0.18358836006990423
IL313,0.02601346926549888
IL314,-0.0910997931126348
IL315,-0.29153104634458943
IL316,-0.28134528155486127
IL317,-0.06602082492408068
IL318,-0.0905750696317714
IL319,-0.06659862728765398
IL320,0.08303495224638205
IL321,-0.11498578457559316
IL322,0.07690076941426527
IL323,0.2895837564716058
IL324,-0.1869969660764229
IL325,-0.18366580753297979
IL326,-0.12787164346833074
IL327,0.0935478632172815
IL328,-0.07296067033005166
IL329,-0.07852290877814853
IL330,0.07927088274838323
IL331,-0.09221536816472793
IL332,-0.21358665913027025
IL333,-0.08781407072374102
IL334,0.05449720429277088
IL335,0.08096346375958682
IL336,0.13643704861912576
IL337,-0.18296274920636468
IL338,0.05956861839651504
IL339,0.10410363789218914
IL340,-0.17601263798258346
IL341,-0.11174262658501138
IL342,-0.17005610786466946
IL343,-0.20608888877943088
IL344,-0.16313778603970924
IL345,-0.28684879955851955
IL346,-0.03566094548442641
IL347,-0.135043311684804
IL348,-0.1831700429454882
IL349,-0.3171793725883403
IL350,-0.1316476577157394
IL351,-0.25305864434157604
IL352,-0.17651137054430122
IL353,-0.1670611997995894
IL354,-0.1599974245064213
IL355,0.05766950817932868
IL356,0.19629997669680382
IL357,0.09622285716366419
IL358,-0.07637549654801411
IL359,0.035565348997478374
IL360,0.15314720644186539
IL361,0.04205785483266669
IL362,-0.054432073972108926
IL363,0.1858092849919205
IL364,-0.1373104779188304
IL365,-0.15330049868642573
IL366,-0.1678395170406608
IL367,-0.23163934211124143
IL368,0.04945362885666956
IL369,-0.14553035215940477
IL370,0.15798414255818055
IL372,0.18639817262179628
IL373,-0.09665745110415873
IL374,-0.21908114408297585
IL375,0.2247836086680338
IL376,-0.16364196905965608
IL377,0.4724891470629274
IL378,-0.09731904622582863
IL379,0.08351919766213584
IL380,0.04958891772803375
IL381,0.26754906768192915
IL382,0.18721104242509246
IL383,0.16569865756020016
IL384,0.8936604348865006
IL385,0.0454325161531315
IL386,0.08069629785140028
IL387,0.16986929860552477
IL388,0.03649525265631686
IL389,0.17362953864488373
IL390,0.08063637574907143
IL391,0.0750638971711538
IL392,0.3551317118679585
IL393,0.24002167210936481
IL394,0.01971986172568714
IL395,0.05381719323912667
IL396,0.011451452215746139
IL397,0.20756866321314427
IL398,0.03715896357156399
IL399,0.30661651927548417
IL400,0.20314594719012244
