,Height_rate
IL685,0.21290346108932598
IL686,0.228937378230129
IL687,0.2178530195541008
IL688,0.22687384176247116
IL689,0.23879869667767686
IL690,0.14932330199500582
IL691,0.16970387932667233
IL692,0.21252018494524796
IL693,0.26999460355905397
IL695,0.16511021286837457
IL696,0.21777857355487779
IL697,0.15410389192909862
IL698,0.25497170083168724
IL699,0.1655953182434548
IL700,0.19955606488690467
IL701,0.2441617370558192
IL702,0.17260543967938458
IL703,0.14368849117090696
IL704,0.11252117876706431
IL705,0.17471324707626743
IL706,0.15104469140472226
IL708,0.17016727067511603
IL709,0.12308834497016816
IL710,0.10365429707670173
IL711,0.11911213317549658
IL712,0.18901437123972029
IL713,0.13411086854402696
IL714,0.20185307190005916
IL715,0.16400814496958133
IL716,0.16077779262190894
IL717,0.21222267617940832
IL718,0.17812500236118123
IL719,0.14935182841527833
IL720,0.1816936161862011
IL721,0.10660034745048882
IL722,0.14718680380261
IL723,0.20192025081641662
IL724,0.14451465967275978
IL725,0.13280068724424057
IL726,0.14339678680376675
IL727,0.1517718587884331
IL728,0.18687778892950607
IL729,0.108365114325141
IL730,0.1500838967631098
IL731,0.1577662187106317
IL732,0.20772580437137464
IL733,0.198359546449337
IL734,0.19579735613676946
IL735,0.18644738475855396
IL736,0.15518005957380016
IL737,0.22085507605344645
IL738,0.15999065131981377
IL739,0.18758367598286782
IL740,0.16579828619126719
IL741,0.185395705863517
IL742,0.19186289663879524
IL743,0.14204323199778152
IL744,0.1598704625966169
IL746,0.12662442126369064
IL747,0.1810490176799418
IL748,0.16649078030184197
IL749,0.18025214864628356
IL750,0.151396306767966
IL751,0.1282361237331743
IL752,0.12555010143540457
IL753,0.14585392887672927
IL754,0.11324522562715347
IL755,0.23751675203857694
IL756,0.15643203860531305
IL757,0.19251639253323416
IL758,0.16439255686602827
IL759,0.19913413693718376
IL760,0.10952729497143472
IL761,0.17995469903325728
IL762,0.14750550184163316
IL763,0.17275821477883263
IL764,0.12172866974773917
IL765,0.19379628168858448
IL766,0.14257643051236585
IL767,0.1483693456114505
IL768,0.21716319405341644
IL769,0.16663466654726242
IL770,0.16684614037984807
IL771,0.16665401184531953
IL772,0.19404424647041457
IL773,0.13788799926094633
IL774,0.19783453560273678
IL775,0.11790320642925015
IL776,0.20366088201038973
IL777,0.14353096031136187
IL778,0.18586759174449413
IL779,0.07414642041629771
IL780,0.16528152774437685
IL781,0.18430960224632414
IL782,0.1726785645773925
IL783,0.15004580588768499
IL784,0.17471659439014725
IL785,0.14197187510993578
IL786,0.15893119364550468
IL787,0.12527386409602173
IL788,0.17967601064916544
IL789,0.1837490543846046
IL790,0.15530985621864035
IL791,0.1355299389497657
IL792,0.08661688923606997
IL793,0.14741638508033975
IL794,0.10560391813099874
IL795,0.1432710401701291
